player_id,player_name,age,nationality,team,jersey_number,position,height_cm,weight_kg,preferred_foot,club_name,market_value_eur,match_id,match_date,stadium,city,opponent_team,tournament_stage,match_result,goals_team,goals_opponent,minutes_played,goals,assists,shots,shots_on_target,expected_goals_xg,expected_assists_xa,key_passes,successful_passes,total_passes,pass_accuracy,dribbles_attempted,successful_dribbles,crosses,successful_crosses,tackles,interceptions,clearances,blocks,aerial_duels_won,aerial_duels_lost,recoveries,defensive_actions,fouls_committed,fouls_suffered,yellow_cards,red_cards,offsides,saves,save_percentage,punches,clean_sheet,goals_conceded,penalty_saves,distance_covered_km,sprint_distance_km,top_speed_kmh,accelerations,decelerations,stamina_score,player_rating,performance_score,offensive_contribution,defensive_contribution,possession_impact,pressure_resistance,creativity_score,consistency_score,clutch_performance_score,total_goals_tournament,total_assists_tournament,total_minutes_tournament,player_of_match_awards,tournament_rating
P01192,Ismael Boufantin,29,Algerian,Algeria,22,Forward,177,78,Right,Al-Masry,4923166,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Italy,Group Stage,W,2,0,30,0,0,0,0,0.02,0.0,0,3,4,0.75,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0.0,0,0,0,0,2.7,0.4,34.7,3,4,95.0,5.4,54.0,73.1,18.4,0.4,43.7,34.7,27.7,38.6,2,2,305,0,5.1
P01174,Riyad Bensebaini,22,Algerian,Algeria,4,Defender,193,80,Right,MC Alger,8118573,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Italy,Group Stage,W,2,0,23,0,0,0,0,0.0,0.0,0,10,13,0.8,0,0,0,0,2,2,2,0,0,1,4,6,0,0,0,0,0,0,0.0,0,0,0,0,2.1,0.3,32.3,5,4,93.2,6.9,71.2,47.2,83.6,3.4,66.8,34.4,49.7,75.7,0,0,126,0,7.1
P01191,Riyad Mokrani,28,Algerian,Algeria,21,Forward,192,76,Left,ASEC Mimosas,4028721,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Italy,Group Stage,W,2,0,18,0,0,0,0,0.02,0.0,0,2,3,0.75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,0,2.0,0.3,34.5,5,2,90.3,6.6,66.7,37.3,20.1,0.1,46.7,63.3,44.1,73.6,0,1,264,0,6.9
P01177,Yacine Aouar,20,Algerian,Algeria,7,Defender,183,79,Right,JS Kabylie,16417911,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Italy,Group Stage,W,2,0,5,0,0,0,0,0.0,0.0,0,3,5,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2.0,0.3,31.7,0,2,85.2,6.3,66.3,34.5,77.5,0.2,43.9,19.8,68.0,66.1,0,1,274,0,6.2
P01181,Nabil Khezami,29,Algerian,Algeria,11,Defender,183,83,Right,Orlando Pirates,6091684,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Italy,Group Stage,W,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,69.5,0.0,3.4,33.9,54.5,0.0,49.3,26.9,44.5,61.8,0,0,375,0,0.0
P01188,Ramiz Boufantin,28,Algerian,Algeria,18,Midfielder,188,78,Right,JS Kabylie,110660571,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Italy,Group Stage,W,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,78.3,0.0,0.9,89.1,75.9,0.0,99.0,99.0,95.9,49.8,5,3,277,0,0.0
P01180,Adam Toudic,20,Algerian,Algeria,10,Defender,184,78,Right,Zamalek,8424078,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Italy,Group Stage,W,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,64.1,0.0,0.0,25.7,59.9,0.0,43.7,39.4,49.6,29.1,0,0,35,0,0.0
P01187,Houssem Mokrani,24,Algerian,Algeria,17,Midfielder,176,72,Left,Gor Mahia,200000000,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Italy,Group Stage,W,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,58.8,0.0,0.0,72.5,62.7,0.0,74.4,89.8,99.0,37.9,2,0,265,0,0.0
P01190,Nabil Bennacer,24,Algerian,Algeria,20,Midfielder,178,76,Left,Raja Casablanca,1834275,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Italy,Group Stage,W,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,88.2,0.0,1.0,45.1,32.6,0.0,37.9,39.1,34.4,22.7,0,0,102,0,0.0
P01184,Ismael Brahim,21,Algerian,Algeria,14,Midfielder,187,79,Left,Raja Casablanca,7191033,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Italy,Group Stage,W,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,68.3,0.0,0.0,33.8,39.8,0.0,52.2,28.5,53.6,50.1,4,2,323,0,0.0
P01195,Houssem Brahimi,27,Algerian,Algeria,25,Forward,168,69,Right,MC Alger,89315055,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Italy,Group Stage,W,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,80.9,0.0,4.4,99.0,23.3,0.0,81.3,99.0,81.0,44.1,3,1,378,0,0.0
P01175,Ismael Benlamri,30,Algerian,Algeria,5,Defender,183,77,Left,Kaizer Chiefs,59133562,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Italy,Group Stage,W,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,72.7,0.0,1.7,43.4,85.5,0.0,80.6,44.5,99.0,43.1,0,0,107,0,0.0
P01185,Sofiane Bayo,18,Algerian,Algeria,15,Midfielder,178,68,Right,Mamelodi Sundowns,19119764,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Italy,Group Stage,W,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,64.7,0.0,0.0,77.1,60.4,0.0,68.6,60.0,72.3,55.6,1,0,276,0,0.0
P01171,Riyad Bennacer,28,Algerian,Algeria,1,Goalkeeper,192,79,Right,ASEC Mimosas,13935454,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Italy,Group Stage,W,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,73.5,0.0,0.0,16.1,78.5,0.0,58.6,37.7,91.6,50.1,0,0,298,0,0.0
P01173,Sofiane Mandrea,32,Algerian,Algeria,3,Goalkeeper,192,79,Right,ES Tunis,6671023,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Italy,Group Stage,W,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,83.5,0.0,0.3,1.3,64.5,0.0,48.0,36.1,55.6,62.2,0,0,218,0,0.0
P00105,Gianluigi Chiesa,33,Italian,Italy,1,Goalkeeper,187,75,Right,Borussia Dortmund,2092367,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,90,0,0,0,0,0.0,0.0,0,9,12,0.77,0,0,0,0,0,1,3,0,3,0,0,4,2,0,0,0,0,5,0.93,1,0,2,0,8.9,1.3,31.4,27,26,83.6,5.8,59.4,10.7,60.2,0.6,39.6,40.3,56.5,59.6,0,0,473,0,5.8
P00116,Alessandro Udogie,24,Italian,Italy,12,Defender,185,77,Left,Young Boys,5208350,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,62,0,0,0,0,0.0,0.06,0,21,25,0.85,0,0,4,0,4,1,1,1,4,0,2,7,0,0,0,0,0,0,0.0,0,0,0,0,6.1,0.7,32.9,21,21,85.0,6.5,63.5,22.2,54.1,1.6,35.1,31.9,40.2,46.7,0,0,199,0,6.4
P00115,Stephan Guglielmo,25,Italian,Italy,11,Defender,189,77,Left,Brondby,112187356,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,74,0,0,0,0,0.01,0.0,1,61,87,0.71,1,0,3,0,1,0,2,1,2,1,9,4,1,2,0,0,0,0,0.0,0,0,0,0,7.5,1.0,34.4,15,21,95.3,7.9,78.7,75.5,99.0,22.1,99.0,15.8,99.0,59.3,1,1,492,0,8.4
P00111,Sandro Scamacca,26,Italian,Italy,7,Defender,184,75,Right,RB Leipzig,2779126,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,55,0,0,0,0,0.0,0.01,2,25,27,0.96,0,0,2,0,0,1,6,0,2,1,1,7,0,0,1,0,0,0,0.0,0,0,0,0,6.6,0.8,31.5,19,13,78.8,5.9,58.8,18.9,60.8,3.8,38.6,23.6,47.7,57.6,1,0,384,0,6.1
P00119,Nicolo Vicario,27,Italian,Italy,15,Midfielder,170,74,Right,Lech Poznan,6332763,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,61,0,0,2,0,0.04,0.02,0,18,22,0.83,0,0,1,0,0,2,0,1,0,1,0,3,2,0,0,0,0,0,0.0,0,0,0,0,8.5,0.7,30.2,18,14,87.3,6.3,65.3,60.1,34.6,1.4,62.2,29.6,32.7,42.8,0,0,341,0,6.0
P00122,Ciro Colpani,26,Italian,Italy,18,Midfielder,177,76,Right,Rapid Vienna,37583779,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,68,0,0,0,0,0.0,0.03,2,52,60,0.88,1,0,1,0,0,1,0,1,1,2,2,2,0,0,0,0,0,0,0.0,0,0,0,0,8.3,0.8,31.8,17,12,86.8,6.5,66.5,74.2,85.0,11.2,86.8,70.9,84.0,51.6,1,0,286,0,6.2
P00112,Marco Locatelli,24,Italian,Italy,8,Defender,186,74,Right,Young Boys,42849612,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,90,0,0,0,0,0.0,0.01,2,63,77,0.83,0,0,2,0,0,2,1,2,4,3,6,5,3,0,0,0,0,0,0.0,0,0,0,0,11.3,1.5,31.5,24,23,85.1,6.6,66.6,60.0,79.9,14.5,57.2,28.2,86.6,60.4,0,1,409,0,7.3
P00124,Stephan Chiesa,27,Italian,Italy,20,Midfielder,177,75,Right,Bayer Leverkusen,8878530,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,78,0,0,1,0,0.0,0.0,0,49,57,0.86,2,0,0,0,2,0,2,1,2,1,0,5,0,0,0,0,0,0,0.0,0,0,0,0,9.2,0.9,34.7,18,18,82.3,7.4,74.7,73.8,43.9,4.4,66.5,51.2,77.5,49.3,1,0,221,0,7.3
P00129,Marco Tonali,27,Italian,Italy,25,Forward,171,68,Left,Feyenoord,11851880,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,85,0,0,2,0,0.01,0.01,0,12,17,0.72,2,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0.0,0,0,0,0,10.6,1.6,33.6,26,21,99.0,5.1,50.4,48.6,23.1,1.9,36.7,46.3,40.0,78.0,2,0,271,0,5.1
P00125,Gianluigi Calafiori,25,Italian,Italy,21,Forward,189,77,Right,Atletico Madrid,123748005,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,78,0,0,3,1,0.01,0.15,2,39,43,0.91,2,1,0,0,0,2,0,0,4,0,1,2,0,0,0,0,1,0,0.0,0,0,0,0,7.7,1.0,32.6,19,19,90.4,5.7,56.8,99.0,24.9,8.2,87.9,58.4,97.2,62.9,0,0,217,0,5.4
P00114,Lorenzo Frascati,20,Italian,Italy,10,Defender,192,76,Right,Feyenoord,39892640,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,70,0,0,0,0,0.0,0.01,1,62,75,0.83,0,0,0,0,2,5,1,2,0,3,5,10,1,0,0,0,0,0,0.0,0,0,0,0,7.7,0.8,35.8,18,15,98.3,6.5,63.6,64.5,99.0,17.9,96.4,16.1,99.0,61.3,0,0,357,0,6.1
P00123,Lorenzo Retegui,34,Italian,Italy,19,Midfielder,177,74,Right,Midtjylland,5468237,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,25,0,0,0,0,0.05,0.02,0,14,16,0.91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3.0,0.4,33.4,3,3,88.8,5.9,56.5,45.2,39.5,1.1,51.1,44.6,62.0,46.1,0,1,363,0,5.5
P00128,Sandro Chiesa,31,Italian,Italy,24,Forward,185,78,Right,Juventus,5781531,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,16,0,0,0,0,0.01,0.0,0,3,5,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2.0,0.3,30.2,7,8,80.7,6.8,69.0,27.2,23.5,0.2,37.8,34.2,45.4,74.8,4,3,382,0,7.3
P00109,Federico Pellegrini,24,Italian,Italy,5,Defender,172,71,Right,RB Salzburg,13518441,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,32,0,0,2,0,0.0,0.02,0,18,20,0.94,1,0,0,0,4,1,1,0,1,0,2,6,0,0,1,0,0,0,0.0,0,0,0,0,3.4,0.5,33.4,8,7,76.7,6.4,61.0,30.2,71.2,2.6,55.4,24.9,63.4,71.8,0,0,268,0,6.6
P00120,Sandro Bellanova,22,Italian,Italy,16,Midfielder,174,70,Right,Borussia Dortmund,61013834,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,8,0,0,0,0,0.0,0.0,0,5,6,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3.0,0.3,31.2,2,3,96.9,6.4,65.0,73.3,76.8,0.7,98.4,59.9,99.0,35.7,0,1,357,0,6.9
P00113,Ciro Spinazzola,31,Italian,Italy,9,Defender,186,77,Right,AC Milan,1767995,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,72.5,0.0,0.0,20.5,47.9,0.0,27.8,36.9,37.6,62.4,0,0,109,0,0.0
P00118,Federico Berardi,27,Italian,Italy,14,Midfielder,182,79,Right,Lech Poznan,52387376,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,1.0,61.2,51.6,0.0,54.2,86.8,89.1,66.4,0,1,204,0,0.0
P00117,Gianluigi Di Lorenzo,34,Italian,Italy,13,Midfielder,182,74,Left,Paris Saint-Germain,12170058,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,58.5,0.0,0.8,49.0,80.4,0.0,73.3,64.6,59.7,65.7,1,2,411,0,0.0
P00108,Gianluigi Verratti,31,Italian,Italy,4,Defender,182,71,Right,Barcelona,5678945,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,79.3,0.0,0.1,16.8,62.5,0.0,46.3,30.0,52.8,55.3,0,0,80,0,0.0
P00121,Marco Calafiori,24,Italian,Italy,17,Midfielder,184,76,Right,Malmo FF,10349123,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,71.7,0.0,4.1,48.1,44.0,0.0,38.2,54.7,49.6,43.1,0,0,0,0,0.0
P00127,Nicolo Retegui,29,Italian,Italy,23,Forward,182,80,Left,Anderlecht,11905673,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,75.2,0.0,0.0,36.7,30.6,0.0,41.2,35.0,37.3,40.7,3,2,388,0,0.0
P00130,Ciro Immobile,31,Italian,Italy,26,Forward,163,72,Right,AIK,11478348,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,74.7,0.0,6.2,34.3,33.9,0.0,53.7,57.2,56.5,57.8,1,0,107,0,0.0
P00126,Federico Colpani,29,Italian,Italy,22,Forward,175,74,Right,Juventus,132284994,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,62.1,0.0,2.0,84.2,14.8,0.0,73.6,97.3,99.0,67.0,1,1,204,0,0.0
P00110,Nicolo Bastoni,29,Italian,Italy,6,Defender,182,80,Left,Young Boys,4258075,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,69.2,0.0,0.0,29.8,67.7,0.0,41.3,17.5,57.0,57.3,1,0,433,0,0.0
P00106,Federico Tonali,38,Italian,Italy,2,Goalkeeper,183,77,Right,Borussia Dortmund,3518278,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,77.4,0.0,1.9,15.7,46.3,0.0,27.6,24.9,55.1,74.7,0,0,69,0,0.0
P00107,Nicolo Immobile,29,Italian,Italy,3,Goalkeeper,189,79,Right,Dinamo Zagreb,2791089,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,57.8,0.0,1.8,6.1,49.6,0.0,43.0,42.9,44.5,33.3,0,0,110,0,0.0
P00470,Vinicius Martins,34,Brazilian,Brazil,2,Goalkeeper,186,84,Left,Nacional,1736891,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,71,0,0,0,0,0.0,0.0,0,11,17,0.68,1,0,1,0,0,2,0,0,1,0,0,2,1,2,0,0,0,2,0.8,1,1,0,0,6.7,0.7,29.0,25,23,89.8,6.4,60.7,9.5,57.1,0.7,29.1,14.3,44.9,64.0,0,0,258,0,6.2
P00488,Richarlison Junior,32,Brazilian,Brazil,20,Midfielder,182,76,Right,Deportivo Cali,35973227,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,79,0,1,1,0,0.0,0.0,5,66,76,0.88,0,0,5,1,1,3,1,0,2,1,4,5,0,1,0,0,0,0,0.0,0,0,0,0,7.3,1.1,33.5,30,22,86.7,6.3,60.1,60.0,61.4,19.5,75.2,99.0,97.7,62.2,0,1,214,0,5.9
P00493,Casemiro Martins,30,Brazilian,Brazil,25,Forward,178,73,Left,Colo-Colo,9390513,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,90,1,0,3,0,0.05,0.0,1,16,22,0.74,5,2,0,0,1,1,0,0,0,2,2,2,1,0,0,0,0,0,0.0,0,0,0,0,9.5,1.1,30.5,18,20,93.9,5.4,58.7,83.0,20.6,5.5,69.7,68.0,81.8,51.9,4,0,295,0,5.6
P00481,Neymar Pereira,20,Brazilian,Brazil,13,Midfielder,183,75,Right,Nacional,3233609,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,79,0,0,2,0,0.0,0.0,0,29,34,0.88,3,1,1,0,2,2,2,0,1,0,0,6,1,0,1,0,0,0,0.0,0,0,0,0,11.3,1.4,33.0,23,17,84.4,5.8,55.8,35.7,39.2,2.4,39.7,40.8,44.2,61.7,0,2,357,0,5.9
P00487,Alisson Reis,29,Brazilian,Brazil,19,Midfielder,175,71,Right,Gremio,4416108,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,88,0,0,0,0,0.0,0.1,1,35,47,0.75,0,0,2,0,3,1,2,1,0,2,1,7,1,0,1,0,0,0,0.0,0,0,0,0,10.2,1.3,34.0,27,20,96.0,4.7,55.6,57.0,43.0,4.1,52.7,41.0,51.6,65.1,0,0,364,0,4.6
P00484,Gabriel Souza,30,Brazilian,Brazil,16,Midfielder,177,75,Right,River Plate,11278232,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,90,0,0,2,0,0.0,0.0,2,44,58,0.77,2,0,1,0,2,1,0,0,2,0,6,3,3,1,1,0,1,0,0.0,0,0,0,0,9.2,1.2,29.9,18,17,73.5,6.9,68.6,73.6,59.6,9.4,67.7,54.0,80.6,72.8,1,2,414,0,7.1
P00485,Casemiro Carvalho,29,Brazilian,Brazil,17,Midfielder,185,72,Right,Millonarios,9937761,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,67,0,0,1,0,0.0,0.0,1,24,26,0.93,1,0,1,0,1,2,0,0,0,0,2,3,1,1,0,0,0,0,0.0,0,0,0,0,6.1,0.5,30.8,13,14,89.4,5.7,61.4,45.1,20.0,3.2,49.2,31.4,45.2,41.6,0,0,164,0,5.6
P00477,Marquinhos Santos,32,Brazilian,Brazil,9,Defender,192,74,Left,Santos,12570282,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,90,0,0,0,0,0.0,0.0,1,48,59,0.83,0,0,1,0,3,2,5,1,2,1,4,11,1,0,0,0,0,0,0.0,0,0,0,0,10.3,1.4,31.6,20,26,78.4,6.1,64.5,44.5,74.6,8.1,64.7,40.4,76.4,44.7,0,0,382,0,6.4
P00479,Richarlison Ferreira,27,Brazilian,Brazil,11,Defender,185,73,Right,Penarol,26911549,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,90,0,0,1,0,0.0,0.0,0,67,74,0.91,0,0,3,0,0,4,8,2,1,0,12,14,1,0,0,0,0,0,0.0,0,0,0,0,8.2,0.7,32.8,16,22,77.7,8.1,85.9,44.6,71.4,17.0,89.1,43.9,99.0,73.5,0,0,423,0,8.1
P00478,Alisson Oliveira,30,Brazilian,Brazil,10,Defender,191,78,Right,Flamengo,2674701,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,74,0,0,0,0,0.0,0.0,0,26,30,0.87,1,0,0,0,2,2,3,0,1,1,3,7,1,1,0,0,0,0,0.0,0,0,0,0,7.3,1.1,33.4,16,27,88.6,6.1,59.5,19.8,51.0,2.4,44.2,26.3,55.3,71.1,0,0,340,0,6.6
P00483,Rodrygo Costa,24,Brazilian,Brazil,15,Midfielder,181,72,Right,Sao Paulo,7936109,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,46,0,0,0,0,0.02,0.0,2,16,20,0.82,1,0,1,0,0,0,0,1,3,0,3,1,1,1,0,0,0,0,0.0,0,0,0,0,5.8,0.7,31.7,12,12,99.0,5.7,59.4,36.9,35.7,2.9,34.7,40.6,42.4,52.3,2,2,367,0,6.2
P00474,Rodrygo Fabinho,28,Brazilian,Brazil,6,Defender,181,78,Right,River Plate,2286808,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,25,0,0,1,0,0.0,0.0,0,14,18,0.82,0,0,0,0,0,1,2,1,0,0,1,4,0,0,0,0,0,0,0.0,0,0,0,0,3.1,0.3,29.8,5,8,85.2,6.5,61.7,32.6,51.2,1.2,57.7,9.2,50.6,43.0,0,1,135,0,6.8
P00480,Bruno Lima,22,Brazilian,Brazil,12,Defender,185,77,Right,Atletico Nacional,38230618,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,30,0,0,0,0,0.02,0.0,0,29,31,0.96,0,0,0,0,1,2,1,0,1,0,2,4,1,0,0,0,0,0,0.0,0,0,0,0,3.3,0.4,30.4,7,4,89.1,4.9,50.0,47.2,99.0,5.0,81.2,44.2,99.0,46.9,0,0,329,0,4.9
P00476,Casemiro Alexandre,29,Brazilian,Brazil,8,Defender,184,79,Right,River Plate,5776478,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,12,0,0,0,0,0.0,0.0,0,5,6,0.9,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0.0,0,0,0,0,2.0,0.3,31.3,7,0,78.9,5.7,55.8,36.5,88.9,1.1,70.3,18.8,51.9,65.9,0,1,166,0,5.9
P00473,Vinicius Guimaraes,20,Brazilian,Brazil,5,Defender,187,77,Left,Barcelona SC,17050213,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,75.1,0.0,0.4,35.6,99.0,0.0,96.8,22.5,76.6,71.0,0,1,410,0,0.0
